born,kg,places,region,tail,webpage
2018,СДЯ №69,9,Студентски,Социални,https://kg.sofia.bg/isodz/dz/262
2018,СДЯ №69,21,Студентски,Общи,https://kg.sofia.bg/isodz/dz/262
2018,ДГ №68 Ран Босилек (с яслени групи),3,Люлин,Социални,https://kg.sofia.bg/isodz/dz/119
2018,ДГ №68 Ран Босилек (с яслени групи),7,Люлин,Общи,https://kg.sofia.bg/isodz/dz/119
2016,ДГ №79 Слънчице (с яслени групи),6,Студентски,Соп,https://kg.sofia.bg/isodz/dz/140
2016,ДГ №79 Слънчице (с яслени групи),3,Студентски,Хронични,https://kg.sofia.bg/isodz/dz/140
2016,ДГ №79 Слънчице (с яслени групи),10,Студентски,Социални,https://kg.sofia.bg/isodz/dz/140
2016,ДГ №79 Слънчице (с яслени групи),23,Студентски,Общи,https://kg.sofia.bg/isodz/dz/140
2016,ДГ №69 Жар птица (с яслени групи),4,Подуяне,Соп,https://kg.sofia.bg/isodz/dz/47
2016,ДГ №69 Жар птица (с яслени групи),0,Подуяне,Хронични,https://kg.sofia.bg/isodz/dz/47
2016,ДГ №69 Жар птица (с яслени групи),2,Подуяне,Социални,https://kg.sofia.bg/isodz/dz/47
2016,ДГ №69 Жар птица (с яслени групи),4,Подуяне,Общи,https://kg.sofia.bg/isodz/dz/47
2017,ДГ №79 Слънчице (с яслени групи),0,Студентски,Соп,https://kg.sofia.bg/isodz/dz/140
2017,ДГ №79 Слънчице (с яслени групи),1,Студентски,Хронични,https://kg.sofia.bg/isodz/dz/140
2017,ДГ №79 Слънчице (с яслени групи),7,Студентски,Социални,https://kg.sofia.bg/isodz/dz/140
2017,ДГ №79 Слънчице (с яслени групи),16,Студентски,Общи,https://kg.sofia.bg/isodz/dz/140
2017,СДЯ №69,0,Студентски,Соп,https://kg.sofia.bg/isodz/dz/262
2017,СДЯ №69,9,Студентски,Хронични,https://kg.sofia.bg/isodz/dz/262
2017,СДЯ №69,18,Студентски,Социални,https://kg.sofia.bg/isodz/dz/262
2017,СДЯ №69,42,Студентски,Общи,https://kg.sofia.bg/isodz/dz/262
2017,ДГ №69 Жар птица (с яслени групи),0,Подуяне,Соп,https://kg.sofia.bg/isodz/dz/47
2017,ДГ №69 Жар птица (с яслени групи),6,Подуяне,Хронични,https://kg.sofia.bg/isodz/dz/47
2017,ДГ №69 Жар птица (с яслени групи),10,Подуяне,Социални,https://kg.sofia.bg/isodz/dz/47
2017,ДГ №69 Жар птица (с яслени групи),24,Подуяне,Общи,https://kg.sofia.bg/isodz/dz/47
2018,ДГ №69 Жар птица (с яслени групи),0,Подуяне,Соп,https://kg.sofia.bg/isodz/dz/47
2018,ДГ №69 Жар птица (с яслени групи),0,Подуяне,Хронични,https://kg.sofia.bg/isodz/dz/47
2018,ДГ №69 Жар птица (с яслени групи),2,Подуяне,Социални,https://kg.sofia.bg/isodz/dz/47
2018,ДГ №69 Жар птица (с яслени групи),4,Подуяне,Общи,https://kg.sofia.bg/isodz/dz/47
2016,ДГ №68 Ран Босилек - почасова организация,0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/473
2016,ДГ №68 Ран Босилек - почасова организация,0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/473
2016,ДГ №68 Ран Босилек - почасова организация,1,Люлин,Социални,https://kg.sofia.bg/isodz/dz/473
2016,ДГ №68 Ран Босилек - почасова организация,1,Люлин,Общи,https://kg.sofia.bg/isodz/dz/473
2016,ДГ №70 Пролет (с яслени групи),4,Младост,Соп,https://kg.sofia.bg/isodz/dz/111
2016,ДГ №70 Пролет (с яслени групи),1,Младост,Хронични,https://kg.sofia.bg/isodz/dz/111
2016,ДГ №70 Пролет (с яслени групи),7,Младост,Социални,https://kg.sofia.bg/isodz/dz/111
2016,ДГ №70 Пролет (с яслени групи),17,Младост,Общи,https://kg.sofia.bg/isodz/dz/111
2017,ДГ №70 Пролет (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/111
2018,ДГ №74 Дъга (с яслени групи),0,Подуяне,Соп,https://kg.sofia.bg/isodz/dz/42
2018,ДГ №74 Дъга (с яслени групи),0,Подуяне,Хронични,https://kg.sofia.bg/isodz/dz/42
2018,ДГ №74 Дъга (с яслени групи),2,Подуяне,Социални,https://kg.sofia.bg/isodz/dz/42
2018,ДГ №74 Дъга (с яслени групи),6,Подуяне,Общи,https://kg.sofia.bg/isodz/dz/42
2016,ДГ №73 Маргарита (с яслени групи),4,Люлин,Соп,https://kg.sofia.bg/isodz/dz/88
2016,ДГ №73 Маргарита (с яслени групи),0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/88
2016,ДГ №73 Маргарита (с яслени групи),3,Люлин,Социални,https://kg.sofia.bg/isodz/dz/88
2016,ДГ №73 Маргарита (с яслени групи),7,Люлин,Общи,https://kg.sofia.bg/isodz/dz/88
2017,ДГ №70 Пролет (с яслени групи),3,Младост,Хронични,https://kg.sofia.bg/isodz/dz/111
2017,ДГ №70 Пролет (с яслени групи),7,Младост,Социални,https://kg.sofia.bg/isodz/dz/111
2017,ДГ №70 Пролет (с яслени групи),16,Младост,Общи,https://kg.sofia.bg/isodz/dz/111
2017,ДГ №73 Маргарита (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/88
2017,ДГ №73 Маргарита (с яслени групи),4,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/88
2017,ДГ №73 Маргарита (с яслени групи),11,Люлин,Социални,https://kg.sofia.bg/isodz/dz/88
2017,ДГ №75 Сърчице (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/112
2017,ДГ №75 Сърчице (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/112
2017,ДГ №75 Сърчице (с яслени групи),1,Младост,Социални,https://kg.sofia.bg/isodz/dz/112
2017,ДГ №75 Сърчице (с яслени групи),3,Младост,Общи,https://kg.sofia.bg/isodz/dz/112
2018,ДГ №73 Маргарита (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/88
2018,ДГ №73 Маргарита (с яслени групи),0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/88
2018,ДГ №73 Маргарита (с яслени групи),1,Люлин,Социални,https://kg.sofia.bg/isodz/dz/88
2018,ДГ №73 Маргарита (с яслени групи),3,Люлин,Общи,https://kg.sofia.bg/isodz/dz/88
2017,ДГ №73 Маргарита (с яслени групи),24,Люлин,Общи,https://kg.sofia.bg/isodz/dz/88
2016,ДГ №75 Сърчице - почасова организация,0,Младост,Соп,https://kg.sofia.bg/isodz/dz/324
2016,ДГ №75 Сърчице - почасова организация,0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/324
2016,ДГ №75 Сърчице - почасова организация,1,Младост,Социални,https://kg.sofia.bg/isodz/dz/324
2016,ДГ №75 Сърчице - почасова организация,1,Младост,Общи,https://kg.sofia.bg/isodz/dz/324
2018,ДГ №75 Сърчице (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/112
2018,ДГ №75 Сърчице (с яслени групи),1,Младост,Хронични,https://kg.sofia.bg/isodz/dz/112
2018,ДГ №75 Сърчице (с яслени групи),7,Младост,Социални,https://kg.sofia.bg/isodz/dz/112
2018,ДГ №75 Сърчице (с яслени групи),16,Младост,Общи,https://kg.sofia.bg/isodz/dz/112
2017,ДГ №76 Сърничка - сграда 2,0,Младост,Соп,https://kg.sofia.bg/isodz/dz/472
2017,ДГ №76 Сърничка - сграда 2,0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/472
2017,ДГ №76 Сърничка - сграда 2,0,Младост,Социални,https://kg.sofia.bg/isodz/dz/472
2017,ДГ №76 Сърничка - сграда 2,0,Младост,Общи,https://kg.sofia.bg/isodz/dz/472
2018,ДГ №76 Сърничка - сграда 2,0,Младост,Соп,https://kg.sofia.bg/isodz/dz/472
2018,ДГ №76 Сърничка - сграда 2,3,Младост,Хронични,https://kg.sofia.bg/isodz/dz/472
2018,ДГ №76 Сърничка - сграда 2,7,Младост,Социални,https://kg.sofia.bg/isodz/dz/472
2018,ДГ №76 Сърничка - сграда 2,16,Младост,Общи,https://kg.sofia.bg/isodz/dz/472
2016,ДГ №67 Чучулига,2,Красно село,Соп,https://kg.sofia.bg/isodz/dz/192
2016,ДГ №67 Чучулига,3,Красно село,Хронични,https://kg.sofia.bg/isodz/dz/192
2016,ДГ №67 Чучулига,7,Красно село,Социални,https://kg.sofia.bg/isodz/dz/192
2016,ДГ №67 Чучулига,15,Красно село,Общи,https://kg.sofia.bg/isodz/dz/192
2016,ДГ №66 Елица (с яслени групи),2,Панчарево,Соп,https://kg.sofia.bg/isodz/dz/44
2016,ДГ №66 Елица (с яслени групи),0,Панчарево,Хронични,https://kg.sofia.bg/isodz/dz/44
2016,ДГ №66 Елица (с яслени групи),0,Панчарево,Социални,https://kg.sofia.bg/isodz/dz/44
2016,ДГ №66 Елица (с яслени групи),0,Панчарево,Общи,https://kg.sofia.bg/isodz/dz/44
2017,ДГ №66 Елица (с яслени групи),0,Панчарево,Соп,https://kg.sofia.bg/isodz/dz/44
2017,ДГ №66 Елица (с яслени групи),3,Панчарево,Хронични,https://kg.sofia.bg/isodz/dz/44
2017,ДГ №66 Елица (с яслени групи),7,Панчарево,Социални,https://kg.sofia.bg/isodz/dz/44
2017,ДГ №66 Елица (с яслени групи),16,Панчарево,Общи,https://kg.sofia.bg/isodz/dz/44
2016,ДГ №66 Елица - почасова организация,0,Панчарево,Соп,https://kg.sofia.bg/isodz/dz/322
2016,ДГ №66 Елица - почасова организация,0,Панчарево,Хронични,https://kg.sofia.bg/isodz/dz/322
2016,ДГ №66 Елица - почасова организация,1,Панчарево,Социални,https://kg.sofia.bg/isodz/dz/322
2016,ДГ №66 Елица - почасова организация,1,Панчарево,Общи,https://kg.sofia.bg/isodz/dz/322
2017,СДЯ №66,0,Овча купел,Соп,https://kg.sofia.bg/isodz/dz/264
2017,СДЯ №66,5,Овча купел,Хронични,https://kg.sofia.bg/isodz/dz/264
2017,СДЯ №66,12,Овча купел,Социални,https://kg.sofia.bg/isodz/dz/264
2018,СДЯ №66,0,Овча купел,Соп,https://kg.sofia.bg/isodz/dz/264
2018,СДЯ №66,2,Овча купел,Хронични,https://kg.sofia.bg/isodz/dz/264
2018,СДЯ №66,4,Овча купел,Социални,https://kg.sofia.bg/isodz/dz/264
2018,СДЯ №66,8,Овча купел,Общи,https://kg.sofia.bg/isodz/dz/264
2017,СДЯ №66,29,Овча купел,Общи,https://kg.sofia.bg/isodz/dz/264
2016,ДГ №65 Слънчево детство - почасова организация,0,Слатина,Соп,https://kg.sofia.bg/isodz/dz/321
2016,ДГ №64 Първи юни (с яслени групи),1,Люлин,Соп,https://kg.sofia.bg/isodz/dz/115
2016,ДГ №64 Първи юни (с яслени групи),2,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/115
2016,ДГ №64 Първи юни (с яслени групи),5,Люлин,Социални,https://kg.sofia.bg/isodz/dz/115
2016,ДГ №64 Първи юни (с яслени групи),12,Люлин,Общи,https://kg.sofia.bg/isodz/dz/115
2016,ДГ №65 Слънчево детство (с яслени групи),6,Слатина,Соп,https://kg.sofia.bg/isodz/dz/139
2016,ДГ №65 Слънчево детство (с яслени групи),0,Слатина,Хронични,https://kg.sofia.bg/isodz/dz/139
2016,ДГ №65 Слънчево детство (с яслени групи),1,Слатина,Социални,https://kg.sofia.bg/isodz/dz/139
2016,ДГ №65 Слънчево детство (с яслени групи),1,Слатина,Общи,https://kg.sofia.bg/isodz/dz/139
2017,ДГ №64 Първи юни (с яслени групи),0,Люлин,Соп,https://kg.sofia.bg/isodz/dz/115
2017,ДГ №64 Първи юни (с яслени групи),0,Люлин,Хронични,https://kg.sofia.bg/isodz/dz/115
2017,ДГ №64 Първи юни (с яслени групи),6,Люлин,Социални,https://kg.sofia.bg/isodz/dz/115
2017,ДГ №64 Първи юни (с яслени групи),14,Люлин,Общи,https://kg.sofia.bg/isodz/dz/115
